"trade_id","trade_name","trade_group","trade_parent_group","booking_country_id","booking_country","selling_country_id","selling_country"
"4197","Fly Any Way Travel Döttingen","Independents - Switzerland","Independents - Switzerland","57","England","57","England"
"4198","Hotelplan - Europcar Glattbrugg","HOTELPLAN","MTCH Suisse","57","England","57","England"
"4199","Croisitour Lausanne","A.P.R. - EH","A.P.R. Suisse","57","England","57","England"
"4200","Magic Travel SA Lugano","Independents - Italy & Ticino","Independents - Italy & Ticino","57","England","57","England"
"4202","MARMARA Rennes","Tourcom","Tourcom Head Office","57","England","57","England"
"4203","Japan Airlines Zürich","T.P. Association - EH","T.P. Association","57","England","57","England"
"4205","Africa Design Travel AG St. Gallen","T.W.D. - EH","T.W.D. Suisse","57","England","57","England"
"4209","Baumeler Reisen AG Luzern TO Luzern","TTS - N EH","TTS Suisse","57","England","57","England"
"4210","Foti (Vacancel) Collex-Bossy","Independents - Switzerland","Independents - Switzerland","57","England","57","England"
"4211","Stohler Paris","Stohler EH","Independents - Switzerland","57","England","57","England"
"4212","Iles et Voyages S.A. Genève","OFP2","Independents - Switzerland","57","England","57","England"
"4213","Klöti Travel Genève","Independents - Switzerland","Independents - Switzerland","57","England","57","England"
"4216","Tian-Tan Horizons Voyages SA Genève","Independents - Switzerland","Independents - Switzerland","57","England","57","England"
"4218","Mittelthurgau Fluss und Kreuzfahrten AG Weinfelden","Independents - Switzerland","Independents - Switzerland","57","England","57","England"
"4219","Frantour / Railtour Suisse SA Dept. Groups Genève","Independents - Switzerland","Independents - Switzerland","57","England","57","England"
"4223","Errekappa Travel & Tourism SA Lugano","T.P. Association - EH","T.P. Association","57","England","57","England"
"4224","EUROBUS Knecht AG Windisch","Knetch Reisen AG Affiliate","Knecht Reisen Parent","57","England","57","England"
"4226","Azul Marino San Sebastian (Star)","Airmet Spain","Airmet Spain Parent","57","England","57","England"
"4227","Erka Reizen","Simone Independent NL","Benelux Independent NL Parent","57","England","57","England"
"4229","MARMARA Nancy","Tourcom","Tourcom Head Office","57","England","57","England"
"4236","Globe Reisburo St WIllebrord","old Globe offices","Globe Agent NL Parent","57","England","57","England"
"4237","D-Reizen Boxtel","D-Reizen old Globe office","D-Reizen Parent","57","England","57","England"
"4238","VakantieXperts Mol Sint Willebrord","VakantieXperts","VakantieXperts Parent","57","England","57","England"
"4239","TravelXL Reisbureau Koppens","TravelXL","TravelXL Parent","57","England","57","England"
"4240","Turquoise Vges Capbreton","Tourcom","Tourcom Head Office","57","England","57","England"
"4249","Uniglobe PCA","","Uniglobe Mexico Parent","57","England","57","England"
"4251","Uniglobe Global B.D. Graiver Tourism Services Ltd","","Uniglobe Global Parent","57","England","57","England"
"4252","TMR LTDA Bogota","","","57","England","57","England"
"4253","D-Reizen Someren","D-Reizen old Globe office","D-Reizen Parent","57","England","57","England"
"4254","Uniglobe Global Egytrav G CC","","Uniglobe Global Parent","57","England","57","England"
"4255","TravelXL Reisbureau Haelen","TravelXL","TravelXL Parent","57","England","57","England"
"4256","SEP Voyages Sàrl Lausanne","T.P. Association - EH","T.P. Association","57","England","57","England"
"4259","Pro-Golf Tours Copenhagen","Independents Denmark","Independent Parent Denmark","57","England","57","England"
"4260","BilletKontoret Denmark","","Independent Parent Denmark","57","England","57","England"
"4261","Simmy Travels Copenhagen","Independents Denmark","Independent Parent Denmark","57","England","57","England"
"4262","Fremadrejser Copenhagen","","Independent Parent Denmark","57","England","57","England"
"4264","Viajes Cervantes ciudad real (postas)","Beroni","AVASA","57","England","57","England"
"4266","Viajes Cervantes manzanares","Beroni","AVASA","57","England","57","England"
"4267","Averoja","","Independent Parent Baltic","57","England","57","England"
"4268","Scandinavian Cruise Center Copenhagen","","Independent Parent Denmark","57","England","57","England"
"4269","C&C Travel Copenhagen","","Independent Parent Denmark","57","England","57","England"
"4270","Avitour Giljana Travel","Avitour Belgium","Avitour Belgium Parent","57","England","57","England"
"4271","Selectair HighTech Travel - Knokke","Selectair Belgium","Selectair Parent","57","England","57","England"
"4272","Avitour Continental Tours Heist","Avitour Belgium","Avitour Belgium Parent","57","England","57","England"
"4273","Travelcoop Frank Devos Reizen","Gigatour Belgium","Gigatour Belgium","57","England","57","England"
"4274","MARMARA MERU","Tourcom","Tourcom Head Office","57","England","57","England"
"4275","Aladdin Travel USD Ltd","WS_Aladdin","Aladdin Travel","57","England","57","England"
